date,alpha_k001,alpha_k002,alpha_k003,alpha_k004,alpha_k006,alpha_k007,alpha_k008,alpha_k009,alpha_k010,alpha_k012,alpha_k013,alpha_k014,alpha_k015,alpha_k016,alpha_k017,alpha_k018,alpha_k019,alpha_k020,alpha_k021,alpha_k022,alpha_k023,alpha_k024,alpha_k026,alpha_k028,alpha_k029,alpha_k030,alpha_k031,alpha_k033,alpha_k034,alpha_k035,alpha_k037,alpha_k038,alpha_k039,alpha_k040,alpha_k043,alpha_k044,alpha_k045,alpha_k046,alpha_k049,alpha_k051,alpha_k052,alpha_k055,alpha_k060,alpha_k068,alpha_k085,alpha_k088,alpha_k092,alpha_k095,alpha_k099,alpha_k101
1996-10-25,-0.14888303976586456,-0.06875285108910677,-0.049915778935386616,-0.003570311351462691,-0.011312948879858705,0.003930052179482952,-0.00405545765113929,-0.04725979518889655,-0.06655197627493505,-0.047961203467325006,0.02357318800032925,0.0036435620045256654,0.10565870371481467,0.05798907743447437,-0.11596314020231506,-0.0902851551152801,-0.00685460106417522,0.09459550726650001,-0.05312846651210545,0.041134007619349613,-0.04559366105921205,0.00719766234470311,-0.02238532063930167,0.0075054872434885496,0.011057430454471,0.03610669618357239,0.005082143779405013,-0.07705566367736885,-0.0014359021504363521,0.0010830042268762914,-0.06986830444928466,-0.06564250743574422,0.03619859595937957,0.020297184551062167,0.04207903481647814,0.017924795173094542,-0.05800041586278619,-0.0862010872426185,-0.05008016664635842,-0.05157596248271969,-0.015719201477567054,-0.012202355615249483,-0.010177886652301507,0.042088164495686003,0.04192245225106936,0.1366164333559222,0.03136574809925502,-0.0060124494400188066,-0.005817549449633489,0.10942760074860364
1996-10-28,-0.0990597391846077,0.0632395804092214,-0.04656278031221804,0.001578285519961008,-0.0032113311787969404,0.10219340294455227,0.017077644598032446,0.11170199846356613,0.08399330792252692,0.006479955006183837,-0.03440535676843708,-0.019949281152037382,0.13175248273405313,-0.03618601728569679,0.013681766715491931,0.15610904586025548,-0.027788073083475334,0.031883779243811854,0.11006138467233083,-0.055880374586189094,0.06890672018706864,0.041239661578363083,-0.0843980253570526,,-0.10938702924932224,0.06565249440910001,-0.08748729608553388,0.07808048442611927,0.009673559971265972,0.08585451704363602,0.0498173295230083,0.05548117959868148,-0.0076962723550513265,0.06126969298218859,0.1615347221199713,-0.03750530637016581,0.033410459676680236,-0.049778023062125275,0.017499507589110844,-0.004002834352714382,-0.1648734616529041,-0.01232509456706393,0.018410352420981903,0.03916759283853183,-0.13155113514133593,0.20159664724214557,0.010672246237439804,-0.12531456678814304,-0.08338080709697533,-0.11083947941407907
1996-10-29,-0.01829109380831684,-0.03916279868951439,-0.04203100000960008,-0.07053722071506824,0.007538768139873717,-0.012875952429416491,0.012950262216365723,0.1273098198761859,0.12475543598990503,0.022012686921325842,-0.0033488097777248146,0.007396371537063304,-0.031025639414795084,0.04488483709886283,0.09697029503700193,0.036270721010657085,-0.11639005026221637,0.043864494587170406,-0.004659299358297259,0.0041778001039408505,-0.019487504604985887,0.037732374606769016,-0.05742705015167687,,0.004340792360520213,-0.0015851936824006142,0.031402669796123495,0.1015272335679339,0.13072671564803656,0.04597735263848127,0.05527207468075132,0.05105682418406866,-0.012867418781426233,-0.030969039470359144,0.006200290130141738,0.00906938276740947,0.05032100555840459,-0.008758844004311863,0.0378382148832577,0.017640262963323383,-0.06959699520477444,-0.018102564853864037,0.1039429468999734,0.09018035570189133,0.07312907370683333,-0.008278058572062943,-0.08082260005369644,-0.059415385417006646,-0.03015377407279013,-0.07187703807244404
1996-10-30,-0.04494767411832825,-0.0023704663990035827,0.02752828282695996,0.01181839714506162,0.06613421347139607,0.05287998203724235,0.07415241880510737,0.1641663080447488,0.17483182743864026,0.007134501327833318,0.03460112679055245,0.055525892022679636,0.026691717642910732,-0.03395753509510692,0.12014848691673599,0.09575830935600878,-0.011123442115795709,-0.010937624029927592,-0.07695378287921147,-0.014295521807297892,0.02861802620279024,0.021606576279929894,0.09905952404160218,-0.07303295073662189,-0.07136107862280772,0.07811580233485088,-0.03933652827071184,0.1538934748997497,0.0845167710779964,0.12273501917651299,0.03897059679225545,0.10687386048828915,-0.11925757736677561,0.054565790143324945,0.01587743583315809,0.08371743146953328,-0.002841794990494254,0.09486616634172738,0.08096132901749381,0.11199289038011663,-0.0631168656114803,0.010241298375788521,0.09585663708031435,0.036543777442511235,0.01972387052778756,-0.0998882030155473,0.040589064571665515,-0.04603298301467232,0.032565462271841414,-0.13472653445958907
1996-10-31,-0.024772223787211216,-0.050170208448086444,0.05357153574347727,-0.05581389692872967,0.013501218358550095,-0.049526190509357845,-0.07852303006590747,0.05783433119507182,0.07332508784537484,-0.021899066356862784,0.10090794328908466,-0.003877094860061096,0.05669078716441741,0.04548979167696328,-0.006796148466433893,0.12249485110852414,-0.0939647713328839,0.03312226554199287,-0.0025132416061463066,0.05569548473950524,-0.013168421605292519,0.017433346556796882,0.01539547277409068,-0.009501839773749476,-0.04045368788787936,-0.04613738648062108,0.0485154262906288,0.032258534998757644,0.049655582791522455,0.045204037347674655,0.035289858140534404,-0.008771586356955833,-0.03870857286159629,-0.02806743071159698,-0.0940233754715688,0.008467020492604675,0.0020314910114207865,-0.05041117967329194,0.01568788587718138,0.03173821036178392,-0.12138455468135087,0.01206117875573081,0.03154407834457765,0.05745949985061153,-0.040173716590180805,0.11898099613021347,-0.09101746574493529,0.04347213392913713,0.005038845275707042,-0.03861192560418856
1996-11-01,0.036729771975075744,-0.029502521473423422,0.055982051117350655,0.053501906334633115,0.004463325456392972,-0.04319693926477235,-0.0006884894404795534,-0.025598004235476736,-0.0005940038989805116,0.027352264224942305,-0.006292453768586838,-0.02072814749355216,0.008211189801884226,0.028465878460953845,-0.025067118290849396,0.022277883872491376,-0.06955524378630733,-0.021260336620191587,-0.03153182866991518,-0.014965526898509092,-0.08041068149432297,0.04915366453202246,-0.018652945905614126,0.010022826567880382,-0.011981427532018024,-0.032138399152422246,0.025204237002611745,-0.036898241859379836,0.022403642525086365,-0.13843110503976944,0.046048009920953904,-0.08880640122491282,-0.032427341419127335,-0.011158101928362354,-0.023662166267207276,0.03030987252304377,0.013582515232058494,-0.04660028287946877,-0.01588322551322054,0.010369055404476692,-0.013789367505109179,-0.03983558810322609,0.015399138846491271,-0.05926535059269195,0.04487206639937281,0.057145290772785774,-0.009430325788638352,0.045574838642847455,-0.06300736807363118,0.03509904763608876
1996-11-04,0.16016794429820927,-0.00038584551109800284,0.12786055589022402,-0.09925836080162974,0.13697694144023723,-0.06751301396043456,-0.11871954104226155,-0.08615316795505769,-0.09313385280184504,-0.11842016190105271,0.011381233471754043,0.12041544381512936,-0.03816542700706089,-0.009807185110150624,-0.14650850999194454,-0.011162789172258481,-0.08439289027103676,0.004612547132187759,-0.02793861451350725,0.00014439489440425582,-0.11455376162652621,-0.08777622507497115,0.02207884565567514,-0.07075781965888689,-0.07365574037932805,-0.08764174191296811,-0.06664729338131306,-0.15942327268095555,-0.06905777379456485,-0.08690071545816416,-0.1346999462669738,-0.16767656819693885,-0.09393667764783417,0.08606114191096022,-0.06800244732711054,0.03209092225351033,-0.09392577081974192,-0.0002404506756956586,-0.1415925088937013,-0.11176049881469576,-0.06199738732367543,0.05941509128625091,-0.12061055944417154,-0.05844865499508614,0.03167631571417904,-0.02133199846913136,-0.09046578880489747,-0.06556475384783021,-0.03930208439906996,0.14540385562590935
1996-11-05,0.10448366303252721,0.005255510028933046,0.008638905648691075,-0.0891272746212049,-0.021107935068518265,0.00807760502155199,-0.16978890712623584,-0.12012333796615489,-0.06227387866137489,-0.004169495288180903,-0.04051012108905023,-0.007299952726069861,0.030399762091379835,-0.02986941726405654,-0.09397306348505696,-0.0701826252349358,-0.12411699188936276,-0.0037395998840075635,-0.045415653589953496,0.03795919498157463,-0.039315644016459705,-0.02460547684148424,0.01750533041186099,,-0.03425675215081731,-0.08762334062397782,0.04338229806130852,-0.17451419990093547,-0.1472224995352728,-0.0846731032917878,-0.08451038606625282,-0.15523783333240476,-0.11118280857112726,-0.08994240800450855,-0.012024372179871816,-0.014838875752853557,0.0682945512179953,-0.17869881462896373,-0.13813816004684812,-0.15902459866337967,-0.05835051540355169,-0.07098103974006496,-0.10844229738546822,-0.14288229869323354,0.12417830548452607,-0.09180834217828736,0.020804962641395742,0.024874885960419615,0.012071634762300972,0.1780789592625056
1996-11-06,0.04479725406794907,-0.03168326573749858,0.14863955014513372,0.004863690801130273,0.017506355908182655,0.07776296026224101,-0.057206989671264065,-0.014259019786397662,-0.07316072374800289,-0.043565601249319415,-0.02904589329702333,0.002253843649973376,0.026213636232026372,0.028760655264989082,-0.09131293066879055,-0.017504217279007896,0.0018973739396722154,-0.09229741177940927,0.03827699455953039,-0.06943195180346023,0.014837223941670374,-0.03354977613614334,-0.026935112612719934,0.038507709269050706,0.044787445580425744,0.038233820408860725,-0.03648963231480349,-0.10693794747453204,-0.10629921515394543,-0.05795791435346358,-0.01674085954607469,-0.08625364933620734,-0.04346962830141721,0.01744388418846636,0.029969618176472108,-0.06885486134711977,0.007024208539825196,0.001482258764260685,-0.038484715492906024,-0.03184406193845701,0.0634231150747497,-0.009519144982924528,-0.14303835537796153,-0.0027616773517730787,-0.004825097480902583,-0.03908478631274304,0.013987081607141795,0.08433834001591269,0.009170331419900679,0.04754063053222165
1996-11-07,0.0587958619991604,-0.03420131118085578,-0.018505846286085415,-0.005663216930958171,0.07479191266981011,0.07876629968571791,-0.0014539503833170865,0.02517206462056753,0.021145459137456735,0.005367493452043077,0.07347034401430037,0.08953911974954855,-0.057487144512795504,0.009297141800298272,0.07286854495179725,-0.047258688418405324,-0.03622706935744977,0.15046712319985203,0.04034476487564992,-0.01934872028955788,-0.0011518517812877632,0.028576012961848227,-0.09914175911401228,,-0.025106004099517895,0.007608618721145861,0.0012142057139122604,0.025903585166645073,0.019173233569568526,0.04864530164433351,-0.07635096517114864,0.026714224501645564,-0.029728280630891557,0.016264335868383443,0.00036219524704094916,-0.021919191728652795,0.030263251827119707,0.11243460418251576,0.051369233123931275,0.07565299934767235,0.05662084506785163,0.001673276241256176,0.007684984324990047,0.06449925802409305,0.0014577394125866103,-0.0920831707688256,0.09973163275249053,-0.04442956842908906,0.06284816128076486,-0.006377715548688701
1996-11-08,0.021832841381917902,-0.054889800714085925,0.01502076405925785,-0.09679418552288749,-0.023748595137049345,-0.0011032597552710062,-0.0004965092427173663,0.018938750384331852,0.038718627268604436,-0.06585282056242363,-0.013708146383646863,-0.025320886719689142,-0.10784920776012781,0.015158498697530677,0.03068786210706786,0.014262413261699152,-0.018033041316250786,0.023344650212693673,-0.03983174762146302,0.01668499711325952,-0.026504233919369666,-0.03761417246645821,-0.05764752098265419,0.008754273629087515,-0.0612747821067509,-0.017510578844866367,-0.023803932954438424,0.02270266969071865,0.10988947198776287,0.0031680112783835966,0.015150918968935206,-0.01984716099430383,-0.04020475601456125,-0.06673063049019369,0.03703307719941096,-0.0404706486586798,-0.09732990398257772,0.06638427716139489,0.06542995529614959,0.06819520460059625,0.03597951191969825,-0.09402209579010365,-0.047445908781946,0.025700122291736724,-0.07544253680644572,-0.028600833160683393,-0.08511474122064817,0.013941812163213751,0.0003022830360986852,-0.023445609209190057
1996-11-11,-0.0924687717228194,-0.04641396416632593,0.034094252523569894,0.15736663801635084,-0.030900633651810783,0.061504996196712444,0.11388399447967411,-0.03518324918840893,-0.031163727341717132,0.022451916528188755,-0.015972910316446584,-0.05425301601807263,0.042984049839514815,0.052179593271652586,-0.03458114260416683,0.09254857075253299,0.1143246508514047,0.005946617028837948,0.027953846945198087,-0.06619044707276173,0.04610386857640434,0.024451506848258073,0.06356710406222164,,0.01667619723554267,-0.008947087361152333,0.059194149937838815,-0.005765254700061194,-0.0019995494344421734,0.03798551639819168,0.01740237847715237,0.02150657015440176,0.07755545265225376,0.03121771823048316,0.0878325314196783,-0.04536998090821847,0.02434242879122127,0.05720609740329688,0.0014567084094950621,0.016322619135135465,0.020911829148929407,-0.1012092679453099,-0.0299796728238519,0.035247021335061045,-0.09989295358430904,0.15952227290680993,0.04311549381002005,0.04965915768986478,-0.1971018938150973,0.028995038841698025
1996-11-12,0.1113088670246081,-0.0018200361214354955,0.048887949587557065,-0.007919954522153924,0.0502398105115397,-0.08082509868147249,-0.13220115559038786,-0.06087985191473732,-0.046535788599217615,-0.07361055247339071,0.08328210347391113,0.0029510226460387956,0.0031827752343748217,0.13021628505439956,-0.07853542073317032,-0.10496682725536617,0.09191925564734463,0.0005703003284630099,-0.02203649409062233,-0.07090053181347276,-0.05159721827580733,-0.03879284559498468,-0.01711016914941992,-0.022545931231248515,-0.03604944147955266,-0.03988423050498806,0.0006283251552980552,-0.09194271283674633,-0.07102445793925952,-0.15343931236489505,-0.0030233930331117717,-0.09272723645990445,-0.024325597960884213,0.040591755920159615,-0.09418719075373667,0.021930290041953477,-0.08705576562223191,-0.10974816539218504,-0.07136083115353899,-0.09733891033141497,0.0716247451305904,0.025383406246639637,-0.019985563316070206,-0.026973992649941613,-0.04006612053260033,-0.02951224791300228,0.06523619675175309,-0.04545997658620883,-0.0816432482114317,0.0827475735781484
1996-11-13,0.11950725189388274,0.021634814689513813,-0.025844866293661336,-0.08136040761924199,-0.07510814752808553,0.04466490202511531,-0.10613996336235691,0.038177416276635484,0.011217847367574075,0.09462217220649413,-0.007114447079271063,-0.07163905944724248,0.07218634306221079,-0.002361073821694133,0.03154253763896577,-0.07816025959921145,0.010025258907025571,0.035173478310608595,0.03442591238617246,0.05825379841402162,-0.030868264512498994,-0.09636157927224538,-0.05019050764773066,0.04160493152203124,-0.1315894540804026,0.04041790138633648,-0.14319114072376055,0.05160190272085175,0.008472939900386736,0.002512486026647389,-0.03356010937966813,-0.01673675162267901,-0.06910686166452583,-0.05271753011740943,0.027648752644067888,-0.043612826381095995,0.11027786948363845,-0.05692790686242886,0.02746837764406616,0.018805026209608906,-0.11357122966355013,-0.07505250841567782,0.03014309252497636,0.010828604520526848,-0.040895465993346335,-0.04519996487652959,-0.05374033000829167,-0.09806642179419935,0.015599771723882794,-0.05132721228382851
1996-11-14,-0.012793830389026121,0.05784381489855483,-0.02717724211080524,0.05697460589858863,-0.04912147319969256,0.02477933233594403,0.06194398616001044,0.03483357956004841,0.03065512881615466,0.040294930084156154,-0.010514443590304656,-0.030955152013090546,0.004632206928633944,-0.0007514991690279191,0.023268228415982032,0.11115803226840379,0.14389713161519235,-0.042348683609227875,0.021927725361385333,0.10968828872564773,0.04225355819621176,-0.08587204812332282,0.0754932053168555,-0.04361406515930959,0.05090270710249454,-0.025076242717291076,0.050642207477824566,0.054155732133107724,0.11618353853417654,0.02658634283442263,0.033281225363624205,0.0285168946511733,0.11886159334682693,-0.068389676826666,-0.055114309750792116,0.09848793760791044,0.028099401861955416,0.16676210919408874,0.06601877867922058,0.09027183787440478,0.07922727477056506,0.023413599207781997,-0.0019795035136309955,0.010492188797605601,-0.06676429564405248,0.19842030455080248,0.08318937963290318,-0.04530412180233229,-0.04312206192041155,-0.00787498881866538
1996-11-15,-0.011335603974954624,-0.0815132912320226,0.0545213337183626,0.013002486813976236,-0.032230394669681535,0.029909847253147152,0.04400606870997807,-0.03750158688843544,-0.04621466795606203,0.09714430280313559,-0.011977889092709429,-0.07951477096097283,0.08598731422988357,-0.05219051925335637,0.03455822980196196,-0.017317766981074144,-0.04467672590927264,0.03641344254996667,-0.0006139013163974891,-0.013831794712896125,0.04182476795048788,0.1397233335332818,-0.06048841158311777,-0.061595217215208414,0.10810759097004537,0.04472896885383103,0.0781393483741133,-0.014995517002647472,0.04829298076708928,0.07218048944032607,0.04175133982382891,0.00788157103314911,-0.004266781491670076,-0.033481944273663446,-0.008346267853029622,-0.05228871566300514,0.07268934356892753,0.06054765377168093,-0.010707001131370377,0.0065658062774580726,0.0004855121764333994,0.0026219572828309174,0.1278927041562099,-0.060431266609467515,-0.07056177486150902,0.15189987895844081,-0.019725331440220446,0.16875832728869483,-0.030782384603809023,-0.028032919433713287
1996-11-18,0.021678620577165388,-0.028015195506948427,-0.04525997436836356,-0.0206499934700853,0.012305445236474217,0.05299275655472461,-0.023980298076854267,0.05010603340502451,0.04790216216321167,-0.04223258205633081,0.032621833358993615,0.012947683899118139,-0.006857483202551769,0.050977229004525886,0.01204934598813671,0.00016664748681199059,0.020915374766130857,0.0817017576010525,-0.047811444445463896,0.0525814246258525,-9.252646291167967e-05,-0.027741350737095744,0.05019381102532376,0.18293401388267105,0.016328884524421855,0.002785786958702094,0.08344033072690969,0.03322791214302892,0.05960224744483701,-0.0046142288610967405,0.04524335514158079,0.018453451235391088,0.033982369397004504,-0.04204283324276407,0.022934843808428165,0.0743396970626518,0.03555792026582543,0.06306268283203914,0.05292436689303528,0.04486576681530839,0.02254293271645313,0.028622076422985965,-0.031274856383235926,0.04506184435511963,0.12998398096184813,-0.15988492172897448,0.0020153894187427703,-0.021739213444263224,0.03623801844117177,0.006526527623063629
1996-11-19,-0.10880733211369939,-0.008246025165554916,0.0393464380160303,0.10868344919463523,0.14441648646749372,0.028269325358676267,0.11574870332019342,0.03999400342151944,0.03169981729313354,0.12990925616010576,-0.057370889504826085,0.16944186045889498,-0.06898779249503537,0.03561714036460531,0.007220492602096491,0.03699356187263939,-0.041279194876053395,0.020462585156274835,0.04291300386211818,-0.09525109714062581,0.09966832717454106,0.02457335183379014,-0.007611658983866294,-0.09431515277821331,-0.016263897328766708,0.09362020005474513,-0.06376698229545025,0.08805915768084492,0.0013113122647578231,0.03779541902570354,-0.005742680792037948,0.06587812121182358,-0.02979992625780092,0.0652495318536964,0.10182797122831261,-0.08413152497671192,0.15161175138126204,0.06985668757237674,0.043963961528211956,0.05625646436312269,-0.05485021861793873,-0.04499725445254051,0.051941457686967146,0.009094896824552222,-0.012007760883338603,0.21513419932604433,0.07726400762495658,-0.006775555531325851,0.03192504387182468,-0.053955712904635605
1996-11-20,-0.029284764375537717,0.051435206887045164,-0.044870465454901046,-0.0346418041777458,-0.10087673608584898,-0.11150373431965191,0.024434973822386158,0.04994973414247247,0.0706605752200055,0.11614623928744339,0.04326426273337741,-0.07584360355291248,-0.08203857488093633,0.016506670425350624,0.047282512602700284,0.03839775078742486,0.009291285564254147,-0.00730640771769001,-0.10393727354364529,0.055001193411091484,0.10965684315243236,0.017387584894771654,-0.05282797188828812,,-0.02919699679304042,-0.014572339966475402,0.09311986111389303,0.05955107281268521,0.08494790910202436,-0.028320272709052755,0.0648829106407939,0.015799675410037194,-0.00017948070677414017,-0.044867829846086574,-0.12813860744361172,0.011832787448081111,0.14944966904088486,0.020980298297386495,0.057445990310807965,0.01611159933064464,0.04326156077719564,-0.022845810482396072,0.017477958032634106,0.2111770728460301,0.09020301087154158,0.1197078977454755,-0.06690753689729625,-0.05537458760669121,-0.027947143681734555,-0.0328644064050524
1996-11-21,0.08251441177562834,0.08198353338866977,-0.07807568956105976,-0.04890435108995164,-0.029055207419347334,-0.04264439684204781,-0.02703820487197093,0.014687346140861094,0.022034521641367023,0.1480306822329076,0.08743216164953989,-0.019673288330144686,-0.08344495778223311,0.00182158365134849,-0.001733819396126671,-0.12199856958512074,-0.09732475835186137,0.032623987842903976,0.02119698909124404,0.1342292516685735,-0.07111582571497865,-0.02382161080494213,0.043441797680369404,0.04605002823671213,-0.037234396119105284,-0.01770623463913563,0.0992195844723125,0.010299536516752915,-0.03875371279314337,-0.07895658827008314,0.013676810638491322,-0.046314528134826026,-0.0870722346314618,-0.007085118287090503,0.003964028393248411,0.07667620980660941,0.16076329058797184,-0.12377741336074796,-0.0944924504997645,-0.11781667873865294,-0.06794313441221986,0.1144660586259415,0.015816229282571155,0.017227064163555898,0.19441212334244742,-0.13281111662037415,0.015830920904362326,-0.025181053023273482,0.0363154345957965,0.020259047042982085
1996-11-22,0.02474939900750286,-0.0754507150226211,0.051916662743428675,-0.055396406063844716,0.06059297134219622,0.017645469699581275,0.018766145961121618,-0.12527050313311858,-0.11818359531065756,0.058022748853915375,0.008293775406667564,0.048744267164451474,0.028825119854230745,0.03357665574592317,-0.06451866865441595,-0.023952692629511108,-0.003619128402837364,0.07582032096444544,0.026592720112799832,0.057859722129114145,-0.04224964953498274,-0.04680703764378363,0.03661967980684784,-0.018503670280123435,-0.01231998259319986,-0.05861420070077491,-0.034326194276311915,0.011964236616871796,-0.11930096099439721,-0.03864859834091248,-0.10662864215300223,-0.019606580102893786,-0.05571193091189995,0.048451304116983875,-0.036016636083861124,0.020388065676117048,0.04063701968872802,0.02499505167690319,0.00422421979392985,0.053925484474804275,-0.037101503231903275,0.013430577626968265,0.058282022421329044,-0.1447824221313112,0.0574029763094385,-0.02398750858151099,0.04252639576313956,-0.038139350058901525,0.01826467910825838,0.049433754032007185
1996-11-25,0.03821261984064822,0.07105679101427931,-0.010092329037793581,0.013851456917005735,0.05304572246687996,0.07093674489691904,-0.07410240338050757,-0.09191289220697021,-0.06609130048917673,-0.08942193052503584,-0.056146209549640974,0.051203974711860105,0.035022882678185256,-0.0058667075327431375,-0.11318107302294014,-0.03507873218365636,-0.06009502509836267,0.04865771456006979,0.03349980249226762,-0.014413926468578149,0.04061508206023045,-0.04500818536281587,0.008363139654408571,0.026911452145093946,0.042928277941479395,0.015226173250552094,0.058270615423567325,-0.11256264339827524,-0.03468218416494072,-0.09718515452905323,-0.0782941009594027,-0.10098325411923242,-0.03477679920628943,0.03855561323290305,-0.038589241275693,-0.0022593805774808883,-0.13303147356491965,0.010022367317915483,-0.10739825416688792,-0.07586083064554602,-0.04484303709199894,0.05617605856498095,-0.03804564519959725,-0.0019464904330733681,0.09543576984767665,0.03793017779154111,-0.13795064661211767,0.010874337537664388,-0.06556735458317121,0.12548142341970092
1996-11-26,0.004668378902603782,-0.020930277538961827,-0.07939267643898959,0.13821271940719113,0.01803913437317525,0.035803375709597025,0.00860971215069882,-0.06422685576757098,-0.04767636968980351,-0.07468687984323993,0.019284177710339793,0.0811512971059834,-0.03138937272721083,-0.01745944287388917,-0.043164402454073623,0.07534250840282267,0.11018924631931237,0.03446033005675023,0.07149063816267746,0.01844316854439591,0.09793686307220378,0.04789163824250567,-0.11366591112860165,0.03601238124136468,0.0394811936965739,0.06665349682976357,0.05030768611438055,-0.01932660895444364,-0.029631801836931218,0.03137111524683475,0.016843921948681673,-0.0007296001005082505,0.0986366114510754,0.019464827731331652,-0.011547046278747305,-0.07056196632630203,-0.08954109051621363,-0.028846925043337114,-0.015851796557436185,-0.06499531112253609,0.0800960845413191,-0.08046813470265504,-0.03816421380255134,-0.04645729829471943,0.057025125084766405,0.005480082138252409,0.0019790331360326646,0.10696269123145605,0.016121008952137153,0.03250923867636636
1996-11-27,0.007587512910689056,0.01324633041800342,0.033043049462085874,0.009846025918976967,0.07165668084763988,0.004258228818472792,-0.04889254258312156,-0.0033410798714919175,0.05059627391497338,0.023210308282336587,-0.05944824303948773,0.04593408541777616,0.058183210555142154,-0.03637380530042067,0.03405317118482077,0.05938414561040858,0.03860443132044172,-0.04899623695287177,-0.009048648951666424,0.017785007783389435,-0.002736883832081239,0.10729297632826543,0.022242607784071177,0.03619997333096414,0.09513558061172907,-0.010008962120909556,0.03846637135495359,0.05509388821187353,0.11713044634624553,0.07623659144398057,0.07334059459117971,0.01837976906760918,0.03575366276283596,0.1290018065866464,-0.017364549841194392,0.08782048186214662,-0.004130158545827991,-0.054031970112878136,-0.005200312397317332,0.026923324437610367,0.05801128914583184,-0.02148367538493378,-0.007197904984073077,0.04619834184722951,0.015658237848723496,-0.03439367662006231,-0.09209462116518004,0.09575155847536287,-0.0013565129989863377,-0.029532842717359963
1996-11-29,-0.06166440351667827,-0.05096334413214655,-0.06047721960908624,-0.017807896037929007,0.00910433636634542,0.05408657236565463,0.04668122730985881,0.1776599289477263,0.18508809588122804,-0.1228422657297387,-0.09840655820202017,0.003550579037052924,-0.0675400418443058,-0.031162757511829516,0.15232273417546893,0.10892025404035846,0.04292685307059676,-0.014235468645931263,0.07261480713538387,-0.04806634034301038,-0.08579849079825763,-0.09487591638544794,-0.007318385664978477,0.02659920863229363,0.03939843004091574,0.022859550398627866,-0.032560054884353894,0.13853649957369563,0.06673243497966974,0.09953763519382769,0.08697326726520618,0.1402840736402856,0.07026169658183488,-0.026434251367160173,0.003399402995845416,-0.0686605608402773,-0.13883752589098172,0.048698377536410514,0.0703161922503525,0.0658781314168217,0.03571544298851786,-0.10819490332885563,-0.018065605670186974,0.19771108053577183,-0.04689965101584838,-0.043827395738480227,0.022161677951992642,0.08537666434372501,-0.003057931046894598,-0.09907626545973706
1996-12-02,0.026502963099461735,0.015833674636502055,0.011898439659602713,-0.05367729482187707,0.0563536910590969,0.10153911569525857,-0.03925699751061464,-0.043652728179144076,-0.001579272326136157,-0.004482739871366117,0.08850568157826241,0.04986808901923433,0.0866898055275183,0.09660650510818816,0.018645120600920977,0.08712084212051843,-0.004077194939550193,-0.0634067720171345,0.0460180002659803,0.14853794303347212,-0.08966811106965233,-0.05152362659900551,0.08581946559756913,0.06788073984154429,0.10064513806575193,-0.055444555808712305,0.024232125549615416,0.04893948083299054,-0.08895709877545553,0.01065236637997144,0.06158862923078477,0.02089218682780251,0.05352059386098378,0.13801083555198398,-0.043971204189617474,0.04443449645027705,-0.027688377131366796,-0.03624582028678077,-0.08423245366649199,-0.10838827101020275,0.12091541202197094,0.03270919259348582,0.131811953309687,0.03163700566193581,0.09454012204261215,0.04347669392675442,-0.037629344984664206,0.10195907933160252,0.022696784937221395,-0.01808500793915215
1996-12-03,-0.016918665574094122,0.15996556278928276,-0.05073944247378561,0.005542604841487509,-0.013523391230333566,0.010719409102173654,-0.0692717197828099,-0.08046042911005079,-0.07086330785231297,-0.004155105447584727,-0.03953995243100674,0.014839329362887777,-0.08571335344533239,-0.11423751020279206,-0.025700710988392012,-0.05975095606952326,-0.03892970672380415,-0.08029269211959336,0.015869194371568845,0.001702535881941955,-0.044849050544925884,-0.13336422998756495,0.0005342578702016204,-0.005743133948831513,0.040443233070658155,-0.03628522686407482,-0.05428361195302189,-0.0759696146260425,-0.0262131611488879,-0.05654157935942948,0.05678185282579962,-0.02904861639002042,0.0558307922717225,-0.023413032422719915,-0.07394575491349592,-0.07471133988912075,-0.0008487264839769814,0.040158031029219644,-0.049437938981272335,-0.013091072196902948,0.11731086810576287,0.08784278557080678,-0.1330048485120401,-0.08701332651469,0.031156368376200075,0.01389669152578438,-0.012847669540717473,0.12220397100823227,-0.07785067924361638,0.08144424190677807
1996-12-04,-0.06534654863207309,0.04229626712732614,0.00832925013778507,0.060645132985920384,-0.02636200881727623,0.04607335040940677,0.08634630739205414,0.039967831068596985,0.023139382777006216,0.0006676448826787813,0.0847789261867143,-0.016318553207186618,0.18313908840537704,0.1376013373438884,0.022442100080061665,0.10134740524407822,0.04302039451713589,-0.0578392564382708,0.05325791138273254,0.0774033179827612,-0.016306355342118762,-0.006690184747677851,0.14393635600151017,0.05968929255683098,0.09483141424528609,0.11985967284261913,0.08219068645478757,0.037070392380365504,-0.028879224077934765,0.03081839773906581,-0.016247386180134597,0.06737242687380321,0.11486800403117099,0.00873784445140951,0.09343169405494312,0.10353879309683774,-0.024227037392698686,0.1271922139112035,0.06816763963070635,0.05871979661785692,0.07908105149568409,0.07292239120377175,0.050149942723034684,0.08248276428680602,0.009881893277971237,0.2334681171143571,0.061378401028582434,-0.05849992640045691,-0.011918605411970937,-0.061125278355543614
